transaction_id,customer_id,transaction_timestamp,amount,merchant_category,is_fraud,year,month
503981,14259,2023-05-06T00:00:00.000+02:00,118.8101948,electronics,0,2023,5
503987,21646,2023-05-12T00:00:00.000+02:00,71.6440541,gaming,0,2023,5
504014,43080,2023-05-17T00:00:00.000+02:00,549.4936012,fashion,0,2023,5
504021,57178,2023-05-18T00:00:00.000+02:00,516.7729526,groceries,0,2023,5
504024,58011,2023-05-30T00:00:00.000+02:00,498.7101779,fashion,0,2023,5
504048,14925,2023-05-10T00:00:00.000+02:00,461.5102601,travel,0,2023,5
504077,28213,2023-05-28T00:00:00.000+02:00,785.8458504,electronics,0,2023,5
504088,2151,2023-05-30T00:00:00.000+02:00,343.6010067,gaming,0,2023,5
504094,45095,2023-05-19T00:00:00.000+02:00,48.54947108,electronics,0,2023,5
504103,21855,2023-05-11T00:00:00.000+02:00,39.89319204,travel,0,2023,5
504104,38426,2023-05-31T00:00:00.000+02:00,131.6984978,travel,0,2023,5
504108,27915,2023-05-23T00:00:00.000+02:00,724.8129625,electronics,0,2023,5
504143,25417,2023-05-10T00:00:00.000+02:00,150.2033876,fashion,0,2023,5
504170,21073,2023-05-06T00:00:00.000+02:00,151.9315879,gaming,0,2023,5
504175,35157,2023-05-03T00:00:00.000+02:00,355.9846704,gaming,1,2023,5
504183,9919,2023-05-21T00:00:00.000+02:00,207.642735,travel,0,2023,5
504200,494,2023-05-24T00:00:00.000+02:00,194.2222037,electronics,0,2023,5
504237,41528,2023-05-01T00:00:00.000+02:00,703.8470966,electronics,0,2023,5
504245,25909,2023-05-20T00:00:00.000+02:00,737.1592835,gaming,0,2023,5
504258,45934,2023-05-14T00:00:00.000+02:00,801.6695432,fashion,0,2023,5
504273,9786,2023-05-14T00:00:00.000+02:00,675.0516609,travel,0,2023,5
504275,26463,2023-05-05T00:00:00.000+02:00,229.4644175,gaming,0,2023,5
504277,55689,2023-05-27T00:00:00.000+02:00,581.2890777,groceries,0,2023,5
504289,3123,2023-05-05T00:00:00.000+02:00,520.7961669,travel,0,2023,5
504304,33260,2023-05-23T00:00:00.000+02:00,287.4378751,gaming,0,2023,5
504305,53773,2023-05-13T00:00:00.000+02:00,505.535449,fashion,0,2023,5
504306,2642,2023-05-05T00:00:00.000+02:00,952.7966306,fashion,0,2023,5
504315,2720,2023-05-06T00:00:00.000+02:00,983.6285454,travel,0,2023,5
504337,31442,2023-05-18T00:00:00.000+02:00,918.2807508,electronics,0,2023,5
504338,47497,2023-05-22T00:00:00.000+02:00,972.3604972,travel,0,2023,5
504346,36881,2023-05-31T00:00:00.000+02:00,19.22429852,electronics,0,2023,5
504349,11861,2023-05-03T00:00:00.000+02:00,418.8298979,groceries,0,2023,5
504363,30137,2023-05-05T00:00:00.000+02:00,624.9225144,electronics,1,2023,5
504373,39476,2023-05-10T00:00:00.000+02:00,895.5860239,electronics,0,2023,5
504392,14728,2023-05-14T00:00:00.000+02:00,569.1264179,gaming,0,2023,5
504403,21465,2023-05-12T00:00:00.000+02:00,177.9138389,electronics,0,2023,5
504406,38909,2023-05-02T00:00:00.000+02:00,78.42937428,fashion,0,2023,5
504413,45371,2023-05-28T00:00:00.000+02:00,847.4963104,fashion,0,2023,5
504427,15686,2023-05-20T00:00:00.000+02:00,144.2037736,travel,0,2023,5
504447,38727,2023-05-05T00:00:00.000+02:00,349.2585857,gaming,0,2023,5
504448,47446,2023-05-24T00:00:00.000+02:00,118.4387426,groceries,0,2023,5
504450,20699,2023-05-23T00:00:00.000+02:00,251.3051794,groceries,0,2023,5
504452,24303,2023-05-28T00:00:00.000+02:00,235.8559827,fashion,0,2023,5
504457,25992,2023-05-17T00:00:00.000+02:00,275.9643463,gaming,0,2023,5
504483,209,2023-05-03T00:00:00.000+02:00,565.9690735,gaming,0,2023,5
504484,53418,2023-05-12T00:00:00.000+02:00,212.8416448,gaming,0,2023,5
504487,52080,2023-05-24T00:00:00.000+02:00,372.8675563,gaming,0,2023,5
504495,31019,2023-05-25T00:00:00.000+02:00,848.4227629,fashion,1,2023,5
504497,20701,2023-05-20T00:00:00.000+02:00,568.5314661,gaming,0,2023,5
504519,53246,2023-05-03T00:00:00.000+02:00,61.4059923,gaming,0,2023,5
504522,50724,2023-05-13T00:00:00.000+02:00,671.093989,groceries,0,2023,5
504527,30592,2023-05-17T00:00:00.000+02:00,430.7290388,fashion,0,2023,5
504533,11304,2023-05-01T00:00:00.000+02:00,599.6488302,groceries,0,2023,5
504535,11933,2023-05-25T00:00:00.000+02:00,196.0439857,gaming,0,2023,5
504597,48648,2023-05-17T00:00:00.000+02:00,985.2564244,gaming,0,2023,5
504598,40616,2023-05-05T00:00:00.000+02:00,526.014325,fashion,0,2023,5
504607,50716,2023-05-09T00:00:00.000+02:00,596.7930258,gaming,0,2023,5
504624,53771,2023-05-10T00:00:00.000+02:00,284.5085887,electronics,0,2023,5
504628,43232,2023-05-10T00:00:00.000+02:00,929.493091,electronics,0,2023,5
504631,47123,2023-05-10T00:00:00.000+02:00,309.0788918,groceries,0,2023,5
504636,8548,2023-05-19T00:00:00.000+02:00,715.9115676,fashion,0,2023,5
504658,50807,2023-05-20T00:00:00.000+02:00,618.4275985,travel,0,2023,5
504659,27115,2023-05-18T00:00:00.000+02:00,59.38934106,groceries,0,2023,5
504662,3950,2023-05-01T00:00:00.000+02:00,798.269746,gaming,0,2023,5
504669,46154,2023-05-14T00:00:00.000+02:00,45.2655926,electronics,0,2023,5
504678,1960,2023-05-05T00:00:00.000+02:00,585.4084944,fashion,0,2023,5
504748,3490,2023-05-16T00:00:00.000+02:00,188.8660844,travel,0,2023,5
504842,27846,2023-05-07T00:00:00.000+02:00,168.3870105,gaming,0,2023,5
504844,7614,2023-05-27T00:00:00.000+02:00,85.33173782,electronics,0,2023,5
504872,19205,2023-05-20T00:00:00.000+02:00,849.3445578,electronics,0,2023,5
504903,53113,2023-05-11T00:00:00.000+02:00,554.4588604,travel,1,2023,5
504919,16406,2023-05-23T00:00:00.000+02:00,844.9155776,fashion,0,2023,5
504930,32267,2023-05-23T00:00:00.000+02:00,339.0459376,electronics,0,2023,5
504944,46936,2023-05-04T00:00:00.000+02:00,297.3907328,electronics,0,2023,5
504979,51336,2023-05-05T00:00:00.000+02:00,179.8281031,fashion,0,2023,5
504981,28243,2023-05-07T00:00:00.000+02:00,875.0647183,fashion,0,2023,5
504999,167,2023-05-05T00:00:00.000+02:00,857.4854492,fashion,0,2023,5
505000,9185,2023-05-29T00:00:00.000+02:00,684.758909,gaming,0,2023,5
505006,38554,2023-05-24T00:00:00.000+02:00,438.5012746,travel,1,2023,5
505011,33128,2023-05-07T00:00:00.000+02:00,164.9821021,fashion,0,2023,5
505019,42414,2023-05-21T00:00:00.000+02:00,522.9739248,groceries,0,2023,5
505035,30635,2023-05-01T00:00:00.000+02:00,429.0581212,gaming,0,2023,5
505071,20613,2023-05-09T00:00:00.000+02:00,391.9938958,groceries,0,2023,5
505080,34818,2023-05-05T00:00:00.000+02:00,850.1461194,travel,0,2023,5
505104,8895,2023-05-11T00:00:00.000+02:00,175.1573612,gaming,0,2023,5
505106,43941,2023-05-11T00:00:00.000+02:00,823.6929798,groceries,0,2023,5
505113,24711,2023-05-20T00:00:00.000+02:00,427.1138415,groceries,0,2023,5
505127,9206,2023-05-08T00:00:00.000+02:00,57.41813976,travel,0,2023,5
505132,21619,2023-05-29T00:00:00.000+02:00,387.8993789,travel,0,2023,5
505134,22425,2023-05-02T00:00:00.000+02:00,698.9970465,groceries,0,2023,5
505145,41915,2023-05-31T00:00:00.000+02:00,319.5056043,travel,0,2023,5
505147,11196,2023-05-04T00:00:00.000+02:00,66.87303614,fashion,0,2023,5
505149,47535,2023-05-27T00:00:00.000+02:00,7.787857075,gaming,0,2023,5
505159,2970,2023-05-07T00:00:00.000+02:00,521.1658175,gaming,0,2023,5
505166,53050,2023-05-20T00:00:00.000+02:00,390.7740948,gaming,0,2023,5
505168,39743,2023-05-21T00:00:00.000+02:00,924.0993035,groceries,0,2023,5
505175,6783,2023-05-08T00:00:00.000+02:00,692.4144596,fashion,0,2023,5
505177,17711,2023-05-30T00:00:00.000+02:00,351.04321,fashion,0,2023,5
505178,420,2023-05-01T00:00:00.000+02:00,713.7242794,travel,0,2023,5
505190,27042,2023-05-06T00:00:00.000+02:00,479.3495902,electronics,0,2023,5
505194,17313,2023-05-27T00:00:00.000+02:00,283.3203827,gaming,0,2023,5
505218,51713,2023-05-17T00:00:00.000+02:00,93.71907097,gaming,0,2023,5
505231,46820,2023-05-07T00:00:00.000+02:00,64.64072857,gaming,0,2023,5
505244,38280,2023-05-19T00:00:00.000+02:00,773.601588,gaming,0,2023,5
505246,32111,2023-05-06T00:00:00.000+02:00,713.6517037,travel,0,2023,5
505250,14505,2023-05-08T00:00:00.000+02:00,781.9961631,groceries,0,2023,5
505280,49735,2023-05-06T00:00:00.000+02:00,195.3379842,fashion,0,2023,5
505284,56902,2023-05-15T00:00:00.000+02:00,210.7530273,travel,0,2023,5
505288,27963,2023-05-01T00:00:00.000+02:00,674.97411,fashion,0,2023,5
505289,1470,2023-05-19T00:00:00.000+02:00,658.8112664,electronics,0,2023,5
505299,4525,2023-05-13T00:00:00.000+02:00,887.9491518,electronics,0,2023,5
505313,2908,2023-05-24T00:00:00.000+02:00,953.5768846,electronics,0,2023,5
505321,45973,2023-05-16T00:00:00.000+02:00,53.77483364,fashion,0,2023,5
505325,609,2023-05-11T00:00:00.000+02:00,406.4326856,gaming,0,2023,5
505329,41577,2023-05-11T00:00:00.000+02:00,360.4330377,groceries,0,2023,5
505337,58063,2023-05-21T00:00:00.000+02:00,136.1418652,travel,0,2023,5
505344,8389,2023-05-28T00:00:00.000+02:00,810.2896524,electronics,0,2023,5
505348,3340,2023-05-07T00:00:00.000+02:00,652.0577576,gaming,0,2023,5
505362,20191,2023-05-02T00:00:00.000+02:00,186.787776,fashion,0,2023,5
505394,21338,2023-05-12T00:00:00.000+02:00,765.8856481,fashion,0,2023,5
505407,55515,2023-05-18T00:00:00.000+02:00,884.1362094,fashion,0,2023,5
505414,29197,2023-05-21T00:00:00.000+02:00,894.3452447,travel,0,2023,5
505417,15588,2023-05-12T00:00:00.000+02:00,572.4497391,groceries,0,2023,5
505435,30217,2023-05-26T00:00:00.000+02:00,588.9999596,gaming,0,2023,5
505439,18526,2023-05-30T00:00:00.000+02:00,381.1061326,gaming,0,2023,5
505457,42602,2023-05-11T00:00:00.000+02:00,210.9015366,groceries,0,2023,5
505464,6400,2023-05-30T00:00:00.000+02:00,469.915074,gaming,0,2023,5
505472,9457,2023-05-14T00:00:00.000+02:00,186.5478824,gaming,0,2023,5
505476,47706,2023-05-09T00:00:00.000+02:00,378.825573,electronics,0,2023,5
505481,36458,2023-05-15T00:00:00.000+02:00,649.9150013,travel,0,2023,5
505505,58052,2023-05-27T00:00:00.000+02:00,45.6136851,gaming,0,2023,5
505521,53734,2023-05-09T00:00:00.000+02:00,116.6126014,fashion,0,2023,5
505543,27985,2023-05-24T00:00:00.000+02:00,273.6628044,travel,0,2023,5
505544,4186,2023-05-25T00:00:00.000+02:00,724.5486922,groceries,0,2023,5
505551,24609,2023-05-25T00:00:00.000+02:00,289.5377476,electronics,0,2023,5
505553,58064,2023-05-18T00:00:00.000+02:00,608.8881625,groceries,0,2023,5
505555,40240,2023-05-10T00:00:00.000+02:00,347.9547013,travel,0,2023,5
505559,30745,2023-05-06T00:00:00.000+02:00,797.7311008,fashion,0,2023,5
505566,15964,2023-05-18T00:00:00.000+02:00,241.2276757,travel,0,2023,5
505568,25141,2023-05-23T00:00:00.000+02:00,207.165738,electronics,0,2023,5
505569,58726,2023-05-21T00:00:00.000+02:00,175.0575784,fashion,0,2023,5
505572,54471,2023-05-17T00:00:00.000+02:00,670.0919815,groceries,0,2023,5
505596,51166,2023-05-20T00:00:00.000+02:00,681.7818876,fashion,0,2023,5
505602,24158,2023-05-28T00:00:00.000+02:00,314.2918314,gaming,0,2023,5
505641,16434,2023-05-03T00:00:00.000+02:00,923.2835851,travel,0,2023,5
505670,40053,2023-05-07T00:00:00.000+02:00,272.8940746,groceries,0,2023,5
505729,36766,2023-05-29T00:00:00.000+02:00,184.962008,gaming,0,2023,5
505747,1247,2023-05-12T00:00:00.000+02:00,845.9691658,groceries,0,2023,5
505757,9646,2023-05-30T00:00:00.000+02:00,890.1364412,fashion,0,2023,5
505763,25376,2023-05-07T00:00:00.000+02:00,320.5989539,electronics,0,2023,5
505766,59454,2023-05-24T00:00:00.000+02:00,449.0241275,gaming,0,2023,5
505783,2952,2023-05-02T00:00:00.000+02:00,831.3745714,travel,0,2023,5
505801,41180,2023-05-19T00:00:00.000+02:00,870.7379222,travel,0,2023,5
505802,33009,2023-05-28T00:00:00.000+02:00,301.2427029,fashion,0,2023,5
505820,54869,2023-05-11T00:00:00.000+02:00,693.2762805,fashion,0,2023,5
505829,59227,2023-05-06T00:00:00.000+02:00,371.2706307,electronics,0,2023,5
505839,29807,2023-05-28T00:00:00.000+02:00,551.6797327,gaming,0,2023,5
505856,45456,2023-05-02T00:00:00.000+02:00,131.312954,gaming,0,2023,5
505861,46105,2023-05-26T00:00:00.000+02:00,146.3136779,electronics,0,2023,5
505878,40014,2023-05-08T00:00:00.000+02:00,185.0039474,electronics,0,2023,5
505879,48482,2023-05-14T00:00:00.000+02:00,161.4617367,groceries,0,2023,5
505881,58798,2023-05-12T00:00:00.000+02:00,381.0880748,gaming,0,2023,5
505901,33244,2023-05-28T00:00:00.000+02:00,998.3384332,fashion,0,2023,5
505915,33523,2023-05-19T00:00:00.000+02:00,892.0983921,travel,0,2023,5
505941,5497,2023-05-02T00:00:00.000+02:00,415.3280674,fashion,0,2023,5
59745,11496,2023-05-03T00:00:00.000+02:00,825.0838043,travel,0,2023,5
